created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jan 30 14:56:52 +0000 2023;1620073566661394435;"Pembangunan hunian tersebut direncanakan bisa dimulai pada Juni-Juli tahun 2023 agar bisa selesai sesuai waktu yang telah ditetapkan pada 2024. Apartemen akan berstatus sebagai rumah dinas bagi para aparat yang bertugas.";5;28;82;635;in;366987179;1620073562118946816;jokowi;https://twitter.com/jokowi/status/1620073566661394435
Mon Jan 30 14:56:51 +0000 2023;1620073562118946816;"Pemerintah memutuskan untuk segera menyiapkan 47 bangunan apartemen di Ibu Kota Nusantara sebagai tempat tinggal bagi ASN, TNI, dan Polri yang ditugaskan ke IKN.  Sebanyak 47 tower itu untuk sekitar 16.900 ASN, TNI, dan Polri. Rinciannya ASN ada 11 ribu, TNI-Polri sekitar 5 ribu. https://t.co/LamShCE5qK";32;247;319;2511;in;366987179;1620073562118946816;jokowi;https://twitter.com/jokowi/status/1620073562118946816
Mon Jan 30 14:54:23 +0000 2023;1620072941680750592;"Rapat terbatas bersama Wakil Presiden dan sejumlah menteri hari ini membahas tentang peningkatan aktivitas ekonomi dan pariwisata pascapencabutan PPKM.  Saya meminta segenap jajaran pemerintah untuk mewaspadai hal-hal terkait inflasi dan kenaikan harga-harga barang dan jasa. https://t.co/SudFVQJ5FC";4;55;147;1320;in;366987179;1620072941680750592;jokowi;https://twitter.com/jokowi/status/1620072941680750592
Mon Jan 30 01:15:52 +0000 2023;1619866956802437121;"Selamat pagi. Mari bersama melangkah menuju Indonesia Maju. https://t.co/VppKTCSZvg";332;1417;1666;22068;in;366987179;1619866956802437121;jokowi;https://twitter.com/jokowi/status/1619866956802437121
Sun Jan 29 13:52:21 +0000 2023;1619694942401732611;"Indonesia berjaya di ganda putra kejuaraan bulutangkis Indonesia Masters 2023. Pasangan muda Leo Rolly Carnando/Daniel Marthin tampil sebagai juara dengan mengalahkan He Ji Ting/Zhou Hao Dong dari Tiongkok dalam final di Istora Senayan, hari ini.  Selamat untuk Leo dan Daniel. https://t.co/2KQGifF0u0";36;94;735;4640;in;366987179;1619694942401732611;jokowi;https://twitter.com/jokowi/status/1619694942401732611
Sun Jan 29 13:50:55 +0000 2023;1619694582903734272;"Jonatan Christie keluar sebagai juara tunggal putra pada kejuaraan bulutangkis Indonesia Masters 2023 dalam final sesama Indonesia melawan Chico Aura Dwi Wardoyo di Istora Senayan, hari ini.   Selamat untuk Jonatan. Selamat juga untuk Chico. https://t.co/rW51qkEu5v";62;79;656;3791;in;366987179;1619694582903734272;jokowi;https://twitter.com/jokowi/status/1619694582903734272
Sun Jan 29 13:49:20 +0000 2023;1619694184776220672;"Saya mengajak kita semua untuk bekerja keras, bangkit, optimistis untuk mengejar ketertinggalan-ketertinggalan yang terjadi akibat pandemi.   Selamat Tahun Baru Imlek 2574. Semoga Tuhan memberkati kita semua. https://t.co/TyhK0mMWOV";11;17;82;717;in;366987179;1619694170599469056;jokowi;https://twitter.com/jokowi/status/1619694184776220672
Sun Jan 29 13:49:17 +0000 2023;1619694170599469056;"Menghadiri puncak perayaan Imlek nasional 2023 di Jakarta, hari ini.   Apresiasi terhadap masyarakat Indonesia yang tetap memegang budaya saling menghormati, tolong-menolong, dan bergotong-royong. Dengan budaya itu, Indonesia dapat melewati masa pandemi Covid-19 dengan baik. https://t.co/OvUhUPjfEa";14;58;246;2416;in;366987179;1619694170599469056;jokowi;https://twitter.com/jokowi/status/1619694170599469056
Sun Jan 29 07:10:03 +0000 2023;1619593699700396034;"Dari Istana Merdeka, saya datang dengan mengayuh sepeda bambu ke Jl. Sudirman, lalu turun dan berjalan kaki ke lokasi acara.   Jalan raya Sudirman - MH Thamrin yang masih basah oleh sisa hujan tetap ramai oleh masyarakat yang datang ke area car free day di hari Minggu ini. https://t.co/cxPLdHcd8S";6;21;89;756;in;366987179;1619593682445008897;jokowi;https://twitter.com/jokowi/status/1619593699700396034
Sun Jan 29 07:09:59 +0000 2023;1619593682445008897;"Menabuh rebana sebagai tanda dimulainya acara pembukaan (kick-off) keketuaan ASEAN Indonesia 2023 di Bundaran HI, Jakarta, pagi ini. Hadir pula para dubes dan perwakilan tetap negara sahabat.   Keketuaan ASEAN Indonesia 2023 mengambil tema ASEAN Matters: Epicentrum of Growth. https://t.co/dkoryuLMjD";13;61;211;1876;in;366987179;1619593682445008897;jokowi;https://twitter.com/jokowi/status/1619593682445008897
Fri Jan 27 13:29:07 +0000 2023;1618964321962463232;"Kereta api pertama di Sulawesi di jalur Makassar-Parepare sudah diuji coba melayani penumpang dari Stasiun Garongkong di Kab. Barru ke Stasiun Mangilu di Kab. Pangkep, Sulawesi Selatan.   Di masa mendatang, kereta api akan dibangun hingga kota Manado.  https://t.co/yUdvjXoHzS";32;169;292;1961;in;366987179;1618964321962463232;jokowi;https://twitter.com/jokowi/status/1618964321962463232
Thu Jan 26 09:06:15 +0000 2023;1618535777977372672;"Terakhir, besarnya partisipasi masyarakat dalam menangani pandemi dan perekonomian nasional menjadi langkah yang paling mendukung keberhasilan pemerintah dalam penanganan pandemi.";3;18;77;605;in;366987179;1618535767361589248;jokowi;https://twitter.com/jokowi/status/1618535777977372672
Thu Jan 26 09:06:14 +0000 2023;1618535774504497154;"Langkah berikut adalah manajemen "gas dan rem" untuk menyeimbangkan kesehatan dan ekonomi nasional. Ini juga tak mudah. Begitu hitungan meleset sedikit, ekonomi akan jatuh.   Pemerintah juga memutuskan dan bertindak cepat menangani pandemi disesuaikan dengan data-data lapangan.";9;17;75;613;in;366987179;1618535767361589248;jokowi;https://twitter.com/jokowi/status/1618535774504497154
Thu Jan 26 09:06:13 +0000 2023;1618535770595418112;"Hitungan saya, dalam 2 atau 3 minggu, rakyat sudah tak bisa mencari nafkah, sementara negara tak bisa memberikan bantuan. Apa yang terjadi? Rakyat pasti rusuh.   Pemerintah mengambil langkah sinergi dan kolaborasi. Antara pemerintah pusat, pemerintah daerah, hingga TNI dan Polri.";4;18;44;478;in;366987179;1618535767361589248;jokowi;https://twitter.com/jokowi/status/1618535770595418112
Thu Jan 26 09:06:12 +0000 2023;1618535767361589248;"Tiga tahun lalu, saat pandemi Covid-19 sampai ke Indonesia dan hampir semua negara di dunia, banyak menyarankan agar pemerintah melakukan lockdown.   Tapi saya memiliki pertimbangan lain. https://t.co/ZfPT20UYoa";34;209;302;2843;in;366987179;1618535767361589248;jokowi;https://twitter.com/jokowi/status/1618535767361589248
Thu Jan 26 08:19:37 +0000 2023;1618524042214137857;"Kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) telah kita cabut di akhir tahun 2022. Sekarang ini adalah masa transisi, dan kita tetap harus waspada.";2;8;58;453;in;366987179;1618524039001288704;jokowi;https://twitter.com/jokowi/status/1618524042214137857
Thu Jan 26 08:19:36 +0000 2023;1618524039001288704;"Membuka Rakornas Transisi Penanganan Covid-19 dan Pemulihan Ekonomi Nasional di Jakarta, hari ini, saya menyampaikan terima kasih kepada semua pihak dari pusat sampai ke desa yang telah bekerja keras selama tiga tahun menangani pandemi dan ancaman terhadap perekonomian kita. https://t.co/zvkUG2DJBW";6;42;157;1460;in;366987179;1618524039001288704;jokowi;https://twitter.com/jokowi/status/1618524039001288704
Wed Jan 25 11:33:46 +0000 2023;1618210517759455234;"Jumlah penduduk, yang berkualitas, sekarang menjadi kekuatan ekonomi sebuah negara. Ada negara yang kini mengalami resesi seks. Indonesia tidak, masih tumbuh 2,1 persen. https://t.co/7axZZ8hVEU";38;137;186;1600;in;366987179;1618210517759455234;jokowi;https://twitter.com/jokowi/status/1618210517759455234
Wed Jan 25 11:31:43 +0000 2023;1618210001834893313;"Ramai di media sosial, ada bayi usia tujuh bulan, diberi minum kopi susu sachet oleh ibunya. Anaknya sih mau. Tapi tidak boleh. Tubuh bayi belum kuat. Kader-kader posyandu, penyuluh-penyuluh BKKBN, harus gerak cepat menyampaikan yang benar ke masyarakat. https://t.co/aD3QAkakp4";81;189;330;2311;in;366987179;1618210001834893313;jokowi;https://twitter.com/jokowi/status/1618210001834893313
Wed Jan 25 07:13:32 +0000 2023;1618145025426329600;"Selain itu, angka stunting di Indonesia telah turun dari 37% pada tahun 2014 menjadi 21,6% di tahun 2022. Target penurunan angka stunting menjadi 14% harus dapat dicapai pada 2024.   Ini sebuah kerja besar mengingat jumlah balita di negara kita juga tidak kecil, 21,8 juta. https://t.co/2mqQ3DMjrw";4;22;67;588;in;366987179;1618145014558908416;jokowi;https://twitter.com/jokowi/status/1618145025426329600
Wed Jan 25 07:13:29 +0000 2023;1618145014558908416;"SDM unggul dan berkualitas adalah kunci daya saing bangsa.  Saya meminta agar Badan Kependudukan dan Keluarga Berencana Nasional dengan 1,2 juta penyuluh, menjalankan tugas dengan baik, di antaranya meningkatkan kualitas keluarga dan menjaga keseimbangan pertumbuhan penduduk. https://t.co/AdIrevZdSK";11;94;204;1777;in;366987179;1618145014558908416;jokowi;https://twitter.com/jokowi/status/1618145014558908416
Tue Jan 24 10:02:47 +0000 2023;1617825230839484416;"Untuk mengurangi banjir Jakarta, pemerintah telah membangun Bendungan Ciawi dan Sukamahi di hulu sebagai pengendali air ke Jakarta.   Setelah itu, tinggal menormalisasi sungai-sungai, menuntaskan tanggul penahan limpahan air laut, dan manajemen pemompaan waduk-waduk di Jakarta. https://t.co/KPAkxWkKRM";3;51;157;975;in;366987179;1617825200246247424;jokowi;https://twitter.com/jokowi/status/1617825230839484416
Tue Jan 24 10:02:43 +0000 2023;1617825213571534854;"Dua terowongan, masing-masing berdiameter 3,5m akan mengalirkan air dari Ciliwung ke KBT dan mengurangi debit air 33-63 m3 per detik sesuai status siaga banjir Jakarta.   Proyek ini sudah berhenti 6 tahun dan sekarang lanjut lagi, mudah-mudahan selesai pada April 2023. https://t.co/np2BCOgKpp";64;218;243;1342;in;366987179;1617825200246247424;jokowi;https://twitter.com/jokowi/status/1617825213571534854
Tue Jan 24 10:02:40 +0000 2023;1617825200246247424;"Meninjau Proyek Sodetan Kali Ciliwung ke Kanal Banjir Timur (KBT) pagi ini. Bor besar sedang bekerja menggerus lumpur dari inlet ke arriving shaft sepanjang 590 m yang nanti akan menjadi membentuk terowongan sejauh 1,2 km dari Kali Ciliwung menuju KBT. https://t.co/F1NMFSvKwp";43;250;459;3299;in;366987179;1617825200246247424;jokowi;https://twitter.com/jokowi/status/1617825200246247424
Mon Jan 23 12:55:51 +0000 2023;1617506397599694848;"Mengunjungi Solo Technopark (STP), sebuah kawasan milik pemerintah Kota Surakarta yang dijadikan pusat inovasi dan vokasi untuk daya saing daerah.   Saya juga datang ke Mas Don Art Center, sebuah ruang kreatif yang didirikan oleh Sardono W Kusumo untuk kegiatan seni budaya dll. https://t.co/fd3OlMxHfC";19;183;192;1890;in;366987179;1617506397599694848;jokowi;https://twitter.com/jokowi/status/1617506397599694848
Mon Jan 23 07:04:09 +0000 2023;1617417888339759105;"Ke mana Anda dan keluarga mengisi liburan di hari cuti bersama Senin ini? Saya mengunjungi kawasan wisata Solo Safari di Kota Surakarta, bersama Jan Ethes dan La Lembah Manah. Kawasan wisata ini masih dalam tahap akhir pembenahan sebelum dibuka untuk umum akhir bulan ini. https://t.co/4noXTDacYZ";37;362;344;4084;in;366987179;1617417888339759105;jokowi;https://twitter.com/jokowi/status/1617417888339759105
Sun Jan 22 05:35:00 +0000 2023;1617033066714894337;"Jalan sehat di Kota Surakarta menyongsong satu abad Nahdlatul Ulama, Minggu pagi. Dengan Porseni dan jalan sehat, warga nahdliyin sehat, dan seluruh warga negara Indonesia sehat. Dengan kesehatan itulah negara kita akan kuat. https://t.co/igHZLv6zed";14;247;271;2642;in;366987179;1617033066714894337;jokowi;https://twitter.com/jokowi/status/1617033066714894337
Sun Jan 22 01:29:25 +0000 2023;1616971260944318464;"Masa berganti, tahun berlalu, dan tantangan boleh berubah, tetapi satu yang harus selalu hadir yaitu harapan bahwa esok akan lebih bahagia, sejahtera, dan semakin maju.  Gong xi fa cai. https://t.co/e74yYZGy24";42;292;641;4108;in;366987179;1616971260944318464;jokowi;https://twitter.com/jokowi/status/1616971260944318464
Fri Jan 20 13:14:38 +0000 2023;1616423958362099713;"Menikmati suasana pantai Kota Manado, dengan berjalan kaki lebih 1 km siang tadi, seusai meresmikan penataan kawasan Pantai Malalayang dan Ecotourism Village Bunaken.   Saya meminta kepada masyarakat untuk ikut serta menjaga dan merawat kawasan pariwisata tersebut. https://t.co/1rUyQtQY4A";13;245;238;2217;in;366987179;1616423958362099713;jokowi;https://twitter.com/jokowi/status/1616423958362099713
Fri Jan 20 09:33:23 +0000 2023;1616368279047766017;"Jumatan di Masjid Ahmad Yani Manado, sepulang dari Pulau Bunaken. https://t.co/gcnjLVdm31";11;194;201;2300;in;366987179;1616368279047766017;jokowi;https://twitter.com/jokowi/status/1616368279047766017
Fri Jan 20 09:30:59 +0000 2023;1616367678377308167;"Terima kasih kepada masyarakat Pulau Bunaken untuk sambutan hangat dan meriah atas kedatangan saya di Kawasan Wisata Bunaken, Jumat pagi tadi. https://t.co/drzA2Irgny";9;160;218;2111;in;366987179;1616367678377308167;jokowi;https://twitter.com/jokowi/status/1616367678377308167
Fri Jan 20 08:26:40 +0000 2023;1616351492356833281;"Saya berkunjung ke homestay Tuna Fish dan Cape of Sand yang dikelola penduduk setempat. Sewanya cukup murah, 200 ribu per malam.  Pemerintah membuka kawasan wisata untuk wisatawan mancanegara dan optimistis mereka akan berbondong-bondong ke Sulawesi Utara pada awal Februari 2023. https://t.co/sHVululJ2u";6;28;99;832;in;366987179;1616351481736855552;jokowi;https://twitter.com/jokowi/status/1616351492356833281
Fri Jan 20 08:26:38 +0000 2023;1616351481736855552;"Sampai juga saya di Pulau Bunaken, kawasan wisata di Teluk Manado, 1 jam perjalanan dengan kapal motor dari Kota Manado.   Di pulau ini pemerintah telah membangun sejumlah infrastruktur pendukung antara lain sedikitnya 50 rumah tinggal atau homestay bagi para wisatawan. https://t.co/W61qeLICL0";13;86;261;2515;in;366987179;1616351481736855552;jokowi;https://twitter.com/jokowi/status/1616351481736855552
Fri Jan 20 03:12:57 +0000 2023;1616272539927613441;"Pagi di hari ketiga kunjungan kerja di Sulawesi Utara. Dengan Kapal Motor Ultimate Victory, kami menuju Kawasan Wisata Bunaken. https://t.co/0owT5M4q8k";12;166;192;1796;in;366987179;1616272539927613441;jokowi;https://twitter.com/jokowi/status/1616272539927613441
Fri Jan 20 00:43:33 +0000 2023;1616234944636022784;"Siang ke pasar tradisional, pada malam hari saya ke mal. Tadi malam, saya mengunjungi Manado Town Square.   Pusat perbelanjaan di ibu kota Sulawesi Utara ini benar-benar ramai pengunjung. Saya sempat berkeliling, menyapa pengunjung, berbelanja, bahkan bersantap malam di sini. https://t.co/Zq9cjYUrEM";24;208;244;2289;in;366987179;1616234944636022784;jokowi;https://twitter.com/jokowi/status/1616234944636022784
Thu Jan 19 13:22:22 +0000 2023;1616063520130621440;"Meninjau Pelabuhan Likupang di Kabupaten Minahasa Utara, siang tadi. Likupang adalah salah satu destinasi super prioritas (DSP) selain Danau Toba, Mandalika, dan Borobudur. https://t.co/9P5eHv7GIE";5;155;166;1488;in;366987179;1616063520130621440;jokowi;https://twitter.com/jokowi/status/1616063520130621440
Thu Jan 19 11:43:53 +0000 2023;1616038735178780673;"Infrastruktur penunjangnya sudah dibenahi, seperti bandara di Sulawesi Utara yang sekarang siap menampung lebih banyak penumpang. Jalan darat menuju ke Likupang sebagian sudah diperbaiki, juga jalur laut yang bisa mempercepat waktu tempuh dari kota menuju Likupang. https://t.co/ih6Io7jOrx";5;24;77;639;in;366987179;1616038719185907713;jokowi;https://twitter.com/jokowi/status/1616038735178780673
Thu Jan 19 11:43:49 +0000 2023;1616038719185907713;"Kab. Minahasa Utara di Sulawesi Utara memiliki kawasan wisata Likupang yang termasuk salah satu destinasi super prioritas selain Danau Toba, Mandalika, dan Borobudur.   Likupang sempat terdampak pandemi, tapi sekarang beranjak meski belum sepenuhnya seperti masa prapandemi. https://t.co/pErcmRv5l5";7;160;189;1660;in;366987179;1616038719185907713;jokowi;https://twitter.com/jokowi/status/1616038719185907713
Thu Jan 19 08:29:57 +0000 2023;1615989931326984193;"Apa nama bendungan yang baru diresmikan ini? Apa fungsi bendungan? Lalu, siapa nama lengkap saya?  Jawaban pertanyaan di atas semuanya berhadiah sepeda. Selamat bagi yang dapat menjawabnya dengan benar. https://t.co/Ry9T66UqmP";19;395;276;2990;in;366987179;1615989931326984193;jokowi;https://twitter.com/jokowi/status/1615989931326984193
Thu Jan 19 08:25:29 +0000 2023;1615988806024585216;"Tahun 2014, banjir bandang melanda Kota Manado. Dua tahun kemudian, pemerintah mulai membangun Bendungan Kuwil Kawangkoan di Kab. Minahasa Utara yang lokasinya di atas Kota Manado.  Hari ini saya meresmikan bendungan yang diharapkan mereduksi potensi banjir di Kota Manado itu. https://t.co/wAxn1v0ffd";43;168;181;1361;in;366987179;1615988806024585216;jokowi;https://twitter.com/jokowi/status/1615988806024585216
Thu Jan 19 07:21:26 +0000 2023;1615972686865502209;"Warga menyemut di jalan saat saya meninggalkan Pasar Airmadidi di Kab. Minahasa Utara, siang ini. Mereka rupanya telah menunggu sejak pagi. Terima kasih.  Di Pasar Airmadidi tadi, saya berkeliling, membagikan bantuan sembako dan bantuan tunai, sambil mengecek harga-harga sembako. https://t.co/NhalGAYuaq";13;182;191;1550;in;366987179;1615972686865502209;jokowi;https://twitter.com/jokowi/status/1615972686865502209
Thu Jan 19 05:30:59 +0000 2023;1615944891103866880;"Sambutan pedagang dan warga begitu hangat dan meriah saat saya mengunjungi Pasar Rakyat Pinasungkulan, Karombasan, di Kota Manado, pagi ini. Saya bertemu, berbincang, seraya  membagikan bantuan sosial berupa sembako dan bantuan tunai kepada para pedagang. https://t.co/qnLPS0xUjQ";14;189;250;1905;in;366987179;1615944891103866880;jokowi;https://twitter.com/jokowi/status/1615944891103866880
Thu Jan 19 01:51:07 +0000 2023;1615889558687854592;"Saya tiba di Kota Manado tadi malam. Hari ini, saya akan mengunjungi pasar, lalu ke Kab. Minahasa Utara.   Di Minahasa Utara, selain ke pasar, saya hendak meresmikan Bendungan Kuwil Kawangkoan, meninjau kawasan Likupang, juga meninjau kapal Nirmala Bahari di Pelabuhan Munte. https://t.co/EMsOd5gxBC";21;186;244;2138;in;366987179;1615889558687854592;jokowi;https://twitter.com/jokowi/status/1615889558687854592
